Model,Dataset,Porosity,Permeability,Min_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness,Minkowski_Volume,Minkowski_Surface_Area,Minkowski_Mean_Curvature,Minkowski_Euler_Characteristic,Bias_Error_,Magnitude_Error_,Correlation,Angular_Error_Deg,Flux_Error,Tortuosity_Error_,Divergent_Residual_
Ko et. al (Etapas 3),Spherical Pores,0.6025376157407407,1156.7891845703125,1.0,7.844447972266815,10.891451493412363,1036009.9999999999,31778.92905274051,244.70663368970037,-80.69155614759094,5.680797100067139,21.15443229675293,0.9493801750028448,30.10588836669922,0.2702767252922058,0.9712210893630981,43.84844207763672
Ko et. al (Etapas 3),Spherical Pores,0.6025376157407407,1156.789306640625,1.0,7.844447972266817,10.891451493412363,1036009.9999999999,31778.92905274051,244.7066336897004,-80.69155614759094,7.838993072509766,22.14002227783203,0.9440501531861651,31.03232765197754,0.2587585151195526,2.2186007499694824,44.73275375366211
Ko et. al (Etapas 3),Spherical Pores,0.6025376157407407,1156.789306640625,1.0,7.8444479722668135,10.891451493412363,1036009.9999999999,31778.92905274051,244.70663368970037,-80.69155614759094,7.189003944396973,21.362852096557617,0.9477121898226777,30.38172721862793,0.267535924911499,1.8260153532028198,43.97010803222656
Ko et. al (Etapas 3),Spherical Pores,0.6025376157407407,1156.7891845703125,1.0,7.844447972266816,10.891451493412363,1036009.9999999999,31778.929052740503,244.7066336897004,-80.69155614759094,7.833151817321777,21.193649291992188,0.9465010823750352,30.463003158569336,0.25476154685020447,2.4649367332458496,44.678871154785156
Ko et. al (Etapas 3),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418849,12.36931685293693,1026023.0,31935.996694916757,262.58933283653346,-83.88460219337209,8.880989074707031,22.98344612121582,0.9399297913278264,31.892959594726562,0.3365721106529236,0.3196322023868561,45.00687789916992
Ko et. al (Etapas 3),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.9042877064188515,12.36931685293693,1026023.0,31935.996694916746,262.58933283653346,-83.88460219337209,10.03890609741211,24.689605712890625,0.9377986041273084,32.806602478027344,0.27968767285346985,0.6537491679191589,45.95766067504883
Ko et. al (Etapas 3),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418846,12.36931685293693,1026023.0,31935.996694916757,262.58933283653346,-83.88460219337209,9.94225788116455,23.784996032714844,0.936966333015249,31.79411506652832,0.3562091588973999,0.9048801064491272,45.08937454223633
Ko et. al (Etapas 3),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418849,12.36931685293693,1026023.0,31935.996694916757,262.5893328365334,-83.88460219337209,9.449029922485352,23.267826080322266,0.9456476973696771,32.57225799560547,0.26625052094459534,0.26389896869659424,45.997013092041016
Ko et. al (Etapas 3),Spherical Pores,0.6079982638888889,2018.05859375,1.0,9.46138774514341,13.484778931738408,1046373.0,25784.721791489133,151.373093386177,-41.63891198641712,3.013484239578247,19.225181579589844,0.9490521902486591,28.249408721923828,0.45779576897621155,4.159449577331543,44.358707427978516
Ko et. al (Etapas 3),Spherical Pores,0.6079982638888889,2018.05859375,1.0,9.461387745143409,13.484778931738408,1046373.0,25784.721791489137,151.373093386177,-41.63891198641712,3.3175911903381348,19.10689926147461,0.9541014456416963,28.336875915527344,0.35711079835891724,2.630279302597046,44.07637405395508
