Dataset,Sample,Standard_Timesteps,NN_Started_Timesteps,Standard_Permeability,NN_Permeability,Speedup_Ratio,Perm_Error [%]
Tol 0.0001%,Sample_0081,37600,20400,59.519073,59.734104,1.8431372549019607,0.3612808284161336
Tol 0.0001%,Sample_0082,37600,21200,59.519073,59.966949,1.7735849056603774,0.7524915584622779
Tol 0.0001%,Sample_0083,37600,16600,59.519073,60.056848,2.2650602409638556,0.9035338974449475
Tol 0.0001%,Sample_0084,16600,11600,417.97711,416.95229,1.4310344827586208,0.24518567535910687
Tol 0.0001%,Sample_0085,16600,11200,417.97711,417.04511,1.4821428571428572,0.22297871766230443
Tol 0.0001%,Sample_0086,16600,13000,417.97711,416.94197,1.2769230769230768,0.24765471008686477
Tol 0.0001%,Sample_0087,16600,11800,417.97711,416.9993,1.4067796610169492,0.23393864798002378
Tol 0.0001%,Sample_0088,13800,11400,333.19482,329.7173,1.2105263157894737,1.0436896948157748
Tol 0.0001%,Sample_0089,13800,11000,333.19482,329.63612,1.2545454545454546,1.0680538190839783
Tol 0.0001%,Sample_0090,13800,10800,333.19482,329.54533,1.2777777777777777,1.0953021418520295
Tol 0.0001%,Sample_0091,13800,11400,333.19482,329.57291,1.2105263157894737,1.087024702244775
Tol 0.0001%,Sample_0092,14600,12600,412.70467,412.50847,1.1587301587301588,0.047540048432219824
Tol 0.0001%,Sample_0093,14600,11200,412.70467,412.53744,1.3035714285714286,0.04052050101590024
Tol 0.0001%,Sample_0094,14600,10000,412.70467,412.60621,1.46,0.02385725366278155
Tol 0.0001%,Sample_0095,14600,4400,412.70467,412.44826,3.3181818181818183,0.0621291733868717
Tol 0.0001%,Sample_0096,51600,46600,296.50984,295.44933,1.1072961373390557,0.3576643527243555
Tol 0.0001%,Sample_0097,51600,45800,296.50984,295.29793,1.1266375545851528,0.40872505276721643
Tol 0.0001%,Sample_0098,51600,44600,296.50984,295.36207,1.15695067264574,0.3870933929207813
Tol 0.0001%,Sample_0099,51600,46200,296.50984,295.386,1.1168831168831168,0.37902283445297225
