time Fx Fy Fz mu Vs As Js Xs vx vy vz absperm(mDa) absperm*(mDa)
498650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258753 760.40833 215.31965
498700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258753 760.40834 215.31966
498750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258753 760.40835 215.31966
498800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258753 760.40836 215.31966
498850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258754 760.40838 215.31966
498900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258754 760.40839 215.31967
498950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258754 760.4084 215.31967
499000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258754 760.40841 215.31967
499050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258755 760.40842 215.31968
499100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258755 760.40843 215.31968
499150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258755 760.40844 215.31968
499200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258755 760.40845 215.31969
499250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258756 760.40846 215.31969
499300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258756 760.40848 215.31969
499350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258756 760.40849 215.3197
499400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258756 760.4085 215.3197
499450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258757 760.40851 215.3197
499500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258757 760.40852 215.31971
499550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258757 760.40853 215.31971
499600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258757 760.40854 215.31971
499650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258758 760.40855 215.31972
499700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258758 760.40857 215.31972
499750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258758 760.40858 215.31972
499800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258758 760.40859 215.31972
499850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258759 760.4086 215.31973
499900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258759 760.40861 215.31973
499950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258759 760.40862 215.31973
500000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258759 760.40863 215.31974
500050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725876 760.40864 215.31974
500100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725876 760.40866 215.31974
500150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725876 760.40867 215.31975
500200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725876 760.40868 215.31975
500250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258761 760.40869 215.31975
500300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258761 760.4087 215.31976
500350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258761 760.40871 215.31976
500400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258761 760.40872 215.31976
500450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258762 760.40873 215.31977
500500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258762 760.40875 215.31977
500550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258762 760.40876 215.31977
500600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258762 760.40877 215.31978
500650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258763 760.40878 215.31978
500700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258763 760.40879 215.31978
500750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258763 760.4088 215.31979
500800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258763 760.40881 215.31979
500850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258764 760.40882 215.31979
500900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258764 760.40883 215.31979
500950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258764 760.40885 215.3198
501000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258765 760.40886 215.3198
501050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258765 760.40887 215.3198
501100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258765 760.40888 215.31981
501150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258765 760.40889 215.31981
501200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258766 760.4089 215.31981
501250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258766 760.40891 215.31982
501300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258766 760.40892 215.31982
501350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258766 760.40894 215.31982
501400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258767 760.40895 215.31983
501450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258767 760.40896 215.31983
501500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258767 760.40897 215.31983
501550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258767 760.40898 215.31984
501600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258768 760.40899 215.31984
501650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258768 760.409 215.31984
501700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258768 760.40901 215.31985
501750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258768 760.40903 215.31985
501800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258769 760.40904 215.31985
501850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258769 760.40905 215.31985
501900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258769 760.40906 215.31986
501950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258769 760.40907 215.31986
502000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725877 760.40908 215.31986
502050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725877 760.40909 215.31987
502100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725877 760.4091 215.31987
502150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725877 760.40911 215.31987
502200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258771 760.40913 215.31988
502250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258771 760.40914 215.31988
502300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258771 760.40915 215.31988
502350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258771 760.40916 215.31989
502400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258772 760.40917 215.31989
502450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258772 760.40918 215.31989
502500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258772 760.40919 215.3199
502550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258772 760.4092 215.3199
502600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258773 760.40922 215.3199
502650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258773 760.40923 215.31991
502700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258773 760.40924 215.31991
502750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258773 760.40925 215.31991
502800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258774 760.40926 215.31992
502850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258774 760.40927 215.31992
502900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258774 760.40928 215.31992
502950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258774 760.40929 215.31992
503000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258775 760.4093 215.31993
503050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258775 760.40932 215.31993
503100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258775 760.40933 215.31993
503150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258775 760.40934 215.31994
503200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258776 760.40935 215.31994
503250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258776 760.40936 215.31994
503300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258776 760.40937 215.31995
503350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258776 760.40938 215.31995
503400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258777 760.40939 215.31995
503450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258777 760.4094 215.31996
503500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258777 760.40942 215.31996
503550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258777 760.40943 215.31996
503600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258778 760.40944 215.31997
503650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258778 760.40945 215.31997
503700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258778 760.40946 215.31997
503750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258778 760.40947 215.31998
503800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258779 760.40948 215.31998
503850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258779 760.40949 215.31998
503900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258779 760.40951 215.31998
503950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258779 760.40952 215.31999
504000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725878 760.40953 215.31999
504050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725878 760.40954 215.31999
504100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725878 760.40955 215.32
504150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725878 760.40956 215.32
504200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258781 760.40957 215.32
504250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258781 760.40958 215.32001
504300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258781 760.40959 215.32001
504350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258781 760.40961 215.32001
504400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258782 760.40962 215.32002
504450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258782 760.40963 215.32002
504500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258782 760.40964 215.32002
504550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258782 760.40965 215.32003
504600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258783 760.40966 215.32003
504650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258783 760.40967 215.32003
504700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258783 760.40968 215.32004
504750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258784 760.40969 215.32004
504800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258784 760.40971 215.32004
504850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258784 760.40972 215.32004
504900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258784 760.40973 215.32005
504950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258785 760.40974 215.32005
505000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258785 760.40975 215.32005
505050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258785 760.40976 215.32006
505100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258785 760.40977 215.32006
505150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258786 760.40978 215.32006
505200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258786 760.40979 215.32007
505250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258786 760.40981 215.32007
505300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258786 760.40982 215.32007
505350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258787 760.40983 215.32008
505400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258787 760.40984 215.32008
505450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258787 760.40985 215.32008
505500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258787 760.40986 215.32009
505550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258788 760.40987 215.32009
505600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258788 760.40988 215.32009
505650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258788 760.40989 215.32009
505700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258788 760.40991 215.3201
505750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258789 760.40992 215.3201
505800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258789 760.40993 215.3201
505850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258789 760.40994 215.32011
505900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258789 760.40995 215.32011
505950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725879 760.40996 215.32011
506000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725879 760.40997 215.32012
506050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725879 760.40998 215.32012
506100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725879 760.40999 215.32012
506150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258791 760.41001 215.32013
506200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258791 760.41002 215.32013
506250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258791 760.41003 215.32013
506300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258791 760.41004 215.32014
506350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258792 760.41005 215.32014
506400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258792 760.41006 215.32014
506450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258792 760.41007 215.32015
506500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258792 760.41008 215.32015
506550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258793 760.41009 215.32015
506600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258793 760.41011 215.32015
506650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258793 760.41012 215.32016
506700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258793 760.41013 215.32016
506750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258794 760.41014 215.32016
506800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258794 760.41015 215.32017
506850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258794 760.41016 215.32017
506900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258794 760.41017 215.32017
506950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258795 760.41018 215.32018
507000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258795 760.41019 215.32018
507050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258795 760.41021 215.32018
507100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258795 760.41022 215.32019
507150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258796 760.41023 215.32019
507200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258796 760.41024 215.32019
507250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258796 760.41025 215.3202
507300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258796 760.41026 215.3202
507350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258797 760.41027 215.3202
